CUSTOMER_NUMBER,AGE,TENURE_DAYS,PRODUCT_COUNT,CA_BALANCE_MEAN,CA_BALANCE_TREND,CA_BALANCE_STD,TD_BALANCE_MEAN,LOAN_AMOUNT_MEAN,LOAN_TREND,NET_WORTH_PROXY,IF_SCORE,LOF_SCORE,RISK_SCORE,RISK_LEVEL,REASONS
674773,25.475701574264203,20,2,161.29,0.0,0.0,0.0,0.0,0.0,161.29,0.07343342973864903,-1.6260836736858024,1,Low Risk,ML-detected anomaly (no specific rule triggered)
24573,65.99863107460644,195,2,1277958.5428571429,-411771.5535714285,2034078.265720066,0.0,1128571428.5714285,-22321428.57142857,-1127293470.0285714,0.054890143598612884,-1.3158677052607677,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -411,772/tháng) | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,127,293,470 VND"
786641,51.39493497604381,191,2,3491068.645714286,995404.2424999999,5294180.173910521,0.0,1089092857.142857,-4544642.857142857,-1085601788.4971428,0.14152754981172377,-1.133852678480022,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 5,294,180 VND) | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,085,601,788 VND"
830208,23.652292950034223,141,2,4151057.0519999997,-123674.77200000007,3891053.001311702,0.0,0.0,0.0,4151057.0519999997,0.1447547571888657,-1.214051338279249,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 3,891,053 VND)"
918786,20.314852840520192,286,2,8104027.572222223,283154.28949999996,8536598.978815751,0.0,0.0,0.0,8104027.572222223,0.11511514309411408,-1.2195224873121586,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 8,536,599 VND)"
652318,19.64955509924709,119,2,1483870.9666666668,1500000.0,1500260.1231615813,67666666.66666667,0.0,0.0,69150537.63333334,0.053647905525754935,-2.0541928910730087,1,Low Risk,ML-detected anomaly (no specific rule triggered)
475891,26.43394934976044,363,2,0.0,0.0,0.0,0.0,2435218.3636363638,111038.8181818182,-2435218.3636363638,-0.017954363219894853,-1.1949240829724155,1,Low Risk,ML-detected anomaly (no specific rule triggered)
106162,25.82067077344285,351,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07117802538788243,-0.9812305088711268,1,Low Risk,"Tài khoản ""ma"": Khách hàng tenure dài (351 ngày) nhưng gần như không sử dụng sản phẩm"
489669,44.53388090349076,126,2,12268445.353999998,10354352.891999999,18883198.44194007,0.0,293750000.0,-3125000.0,-281481554.646,0.08791155832204406,-0.999698450969315,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 18,883,198 VND)"
387968,23.750855578370977,131,2,4520325.8875,3507070.165,4841103.783094635,0.0,0.0,0.0,4520325.8875,0.09579402148842797,-1.0597870214017073,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,841,104 VND)"
742448,22.409308692676248,286,2,13896370.237777779,3989016.3285000008,12711848.66139775,0.0,0.0,0.0,13896370.237777779,0.06290302350716875,-1.0563177941652477,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 12,711,849 VND)"
637526,29.089664613278575,133,2,7720889.5175,6869099.165000001,10418327.262956692,0.0,0.0,0.0,7720889.5175,0.0757493415139956,-1.0519609576907691,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 10,418,327 VND)"
425335,30.47501711156742,267,2,898727.835,-386712.5638095238,1215126.9374826686,0.0,0.0,0.0,898727.835,0.16598059212677635,-1.0231348693095432,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -386,713/tháng)"
813502,64.52566735112936,301,2,18393.705555555556,4172.4685,12358.333768194754,0.0,400000000.0,0.0,-399981606.29444444,0.11503676815563157,-1.5589088864192986,1,Low Risk,ML-detected anomaly (no specific rule triggered)
91429,85.83709787816564,91,1,344247.3133333333,95527.42000000001,135554.4627954758,0.0,0.0,0.0,344247.3133333333,0.07458898142910497,-1.8802545615627035,1,Low Risk,ML-detected anomaly (no specific rule triggered)
103085,23.419575633127995,153,2,6189926.279999999,5329508.572,10538783.726057354,0.0,415374400.0,19544400.0,-409184473.72,0.035278359216058486,-1.249749371016221,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 10,538,784 VND)"
793305,28.889801505817932,190,3,41696.875714285714,12049.25392857143,29634.140870034716,297142857.14285713,400000000.0,0.0,-102815445.98142856,-0.01573212625964615,-1.1003978267026315,1,Low Risk,ML-detected anomaly (no specific rule triggered)
536299,33.08418891170431,202,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019576753535559988,-2.54685999614322,1,Low Risk,ML-detected anomaly (no specific rule triggered)
815113,56.785763175906915,348,2,1047195.4441666667,78081.47241258742,511460.73966459173,0.0,820832333.3333334,52622111.888111874,-819785137.8891667,0.04989662383689042,-1.1232075585853796,1,Low Risk,"Dư nợ tăng đột biến: Khối lượng vay tăng nhanh (52,622,112/tháng), dư nợ hiện tại: 820,832,333 VND | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -819,785,138 VND"
104097,52.1368925393566,162,2,895364.3120000002,-601645.9789999999,1063690.2753194836,0.0,0.0,0.0,895364.3120000002,0.1421527260087167,-1.1614992619609297,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -601,646/tháng)"
151387,60.26283367556468,140,2,12217.11,1809.8900000000003,4047.0370717970936,75532285.42999999,0.0,0.0,75544502.53999999,0.1008129859701174,-1.5008982538957332,1,Low Risk,ML-detected anomaly (no specific rule triggered)
404885,67.84120465434634,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036434194540949094,-1.9910171384069972,1,Low Risk,ML-detected anomaly (no specific rule triggered)
668377,31.069130732375086,226,2,220585.5075,29415.054761904765,242419.44522441833,0.0,785833000.0,-9762000.0,-785612414.4925,0.17141350524810317,-1.10945759066201,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -785,612,414 VND"
449835,40.0766598220397,266,2,1268520.9471428574,421890.48142857134,1294551.8429129494,0.0,2313043500.0,-10559000.0,-2311774979.052857,0.08450803175808147,-1.002668228534235,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -2,311,774,979 VND"
667638,36.49555099247091,183,2,3272274.9299999997,69502.875,130683.64515600356,0.0,22750000.0,-3499999.9999999995,-19477725.07,0.14737032366242991,-1.87934159571216,1,Low Risk,ML-detected anomaly (no specific rule triggered)
689696,23.68788501026694,169,2,13258599.948,3653149.8239999996,6142265.27381856,0.0,0.0,0.0,13258599.948,0.0808967153749986,-1.155669841078113,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 6,142,265 VND)"
733881,32.81587953456537,93,1,2582608.603333333,-3870612.9050000003,4469398.805261179,0.0,0.0,0.0,2582608.603333333,0.05900254766877533,-1.0292720806706472,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -3,870,613/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,469,399 VND)"
279884,36.479123887748116,294,2,0.0,0.0,0.0,452516129.0333333,200000000.0,0.0,252516129.0333333,-0.009403295932183253,-0.9790967680509054,1,Low Risk,ML-detected anomaly (no specific rule triggered)
156100,49.40177960301163,288,2,3331283.3310000002,792812.11,3478483.109012884,0.0,1800000000.0,0.0,-1796668716.669,0.12723744600931997,-1.3823253099589077,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,796,668,717 VND"
883627,62.38466803559206,170,3,935456.1259999999,504235.0629999999,1894270.6910596462,63531182.79400001,0.0,0.0,64466638.92000001,-0.0044355487153581175,-0.9715363471709949,1,Low Risk,ML-detected anomaly (no specific rule triggered)
731640,24.298425735797398,349,2,7081312.774166666,2000012.3733216783,8209594.034335846,0.0,0.0,0.0,7081312.774166666,0.08915577131279984,-1.189351219814481,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 8,209,594 VND)"
463103,24.744695414099933,253,2,2227261.7512499997,1201598.4422619047,4807852.826001982,0.0,0.0,0.0,2227261.7512499997,0.14809072515298988,-1.0873479245617221,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,807,853 VND)"
536400,19.619438740588638,162,2,2066080.77,-784001.8900000001,1634804.9602504375,0.0,0.0,0.0,2066080.77,0.13936948652408876,-1.0173885423192923,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -784,002/tháng)"
815926,57.22108145106092,77,2,50637.18,94607.7,66897.74622246253,0.0,1494791666.5,-10416667.0,-1494741029.32,0.11279450322505719,-1.2075749722528866,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,494,741,029 VND"
149501,18.140999315537304,135,2,6930.0,0.0,0.0,0.0,0.0,0.0,6930.0,0.08355229683957566,-1.5688219325612054,1,Low Risk,ML-detected anomaly (no specific rule triggered)
771504,34.0807665982204,337,2,16798845.78,-1878815.98986014,13919527.80701315,0.0,1200000000.0,0.0,-1183201154.22,0.10336307655011184,-1.0395089574716487,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -1,878,816/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 13,919,528 VND) | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,183,201,154 VND"
494169,29.88911704312115,226,3,13062986.58,751191.3333333334,4562359.350192608,0.0,418240000.0,-4106666.6666666665,-405177013.42,0.044953075613590965,-1.3579915089913912,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,562,359 VND)"
468446,32.13141683778234,209,1,0.0,0.0,0.0,0.0,990000000.0,-4000000.0,-990000000.0,0.036800289459109625,-1.186983015120943,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -990,000,000 VND"
127724,49.45653661875428,89,2,11237784.843333334,-5389678.340000001,5396734.36215282,0.0,550000000.0,0.0,-538762215.1566666,0.10346326759312197,-1.0547975387505355,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -5,389,678/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 5,396,734 VND)"
121,19.770020533880903,222,2,4957374.19,0.0,0.0,0.0,0.0,0.0,4957374.19,0.0375941013873774,-2.109310960875203,1,Low Risk,ML-detected anomaly (no specific rule triggered)
161001,27.964407939767284,359,1,0.0,0.0,0.0,397795698.925,0.0,0.0,397795698.925,0.03128305915170848,-2.4660357792444643,1,Low Risk,ML-detected anomaly (no specific rule triggered)
608503,70.3025325119781,338,4,546302.87,582190.47,640278.6017246718,232258064.51666665,700000000.0,0.0,-467195632.61333334,-0.09192130794529851,-1.0997231855642027,1,Low Risk,ML-detected anomaly (no specific rule triggered)
346606,30.138261464750173,268,4,3997.1633333333334,634.501,2277.6841693044275,11412305.853333334,14509900.0,117145.0,-3093596.9833333325,-0.0736543060172754,-0.9794228433610579,1,Low Risk,ML-detected anomaly (no specific rule triggered)
343708,23.200547570157426,77,2,1602303.06,-1743605.3399999999,1232915.1596270758,0.0,0.0,0.0,1602303.06,0.1289078360554009,-1.006772476794329,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -1,743,605/tháng)"
423861,24.139630390143736,267,2,3482633.7099999995,491665.93500000006,567726.9198472381,0.0,0.0,0.0,3482633.7099999995,0.07078943001109467,-2.3624233131748773,1,Low Risk,ML-detected anomaly (no specific rule triggered)
33353,53.620807665982205,146,1,5720607.01,3511856.8379999995,8776439.485480402,0.0,0.0,0.0,5720607.01,0.05584343336508324,-1.0701703625347059,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 8,776,439 VND)"
123971,42.469541409993155,131,2,94984.814,28016.320999999996,46419.22303551009,0.0,900000000.0,0.0,-899905015.186,0.16284135502922936,-1.0786935694205169,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -899,905,015 VND"
594464,24.772073921971252,351,2,40600.64909090909,199.67545454545456,1324.4971251418744,0.0,0.0,0.0,40600.64909090909,0.11494384768537719,-1.4856976426878916,1,Low Risk,ML-detected anomaly (no specific rule triggered)
655098,42.809034907597535,173,2,1835806.295,-426320.2802857143,1481815.85934524,0.0,0.0,0.0,1835806.295,0.15472234745528013,-1.0396636778500092,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -426,320/tháng)"
208611,46.97330595482546,208,2,666563.0014285714,-38110.35535714286,294632.006890506,0.0,842812500.0,-9062500.0,-842145936.9985714,0.16844005844425097,-1.1052564905973132,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -842,145,937 VND"
79857,29.034907597535934,285,2,6936845.862000001,-2973312.1438787878,16772709.32872835,0.0,526666666.6666667,-5250000.000000001,-519729820.8046667,0.018643020904469232,-1.2752847822151512,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -2,973,312/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 16,772,709 VND) | Số lượng khoản vay bất thường: 3 khoản vay đồng thời"
294844,31.00889801505818,34,1,0.0,0.0,0.0,935483.87,0.0,0.0,935483.87,0.08422194775375441,-1.5637888434266212,1,Low Risk,ML-detected anomaly (no specific rule triggered)
629961,38.729637234770706,243,2,0.0,0.0,0.0,126722310.99666667,130000000.0,0.0,-3277689.00333333,-0.012752731243915627,-0.9472307483620706,1,Low Risk,ML-detected anomaly (no specific rule triggered)
555631,26.652977412731005,19,2,45161.29,0.0,0.0,0.0,1500000000.0,0.0,-1499954838.71,0.09291130859571917,-1.2125285189812152,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,499,954,839 VND"
853563,28.999315537303218,50,2,496165.84,116331.68000000005,82258.91979482351,0.0,942080000.0,-15840000.0,-941583834.16,0.13819326835863904,-1.3581879241484103,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -941,583,834 VND"
915728,41.31143052703628,146,2,197604.456,15273.399,36775.04308564751,0.0,472240000.0,-13880000.0,-472042395.544,0.1614348528694819,-1.492600007885645,1,Low Risk,ML-detected anomaly (no specific rule triggered)
899752,35.28815879534565,279,1,10729764.504,-5216830.842545455,22530201.269318435,0.0,0.0,0.0,10729764.504,0.030203058652450987,-1.0114885245005059,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -5,216,831/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 22,530,201 VND)"
674395,50.94318959616701,193,2,13430632.354016675,-5108477.179208576,26943347.705723498,997204301.0749999,0.0,0.0,1010634933.4290166,0.0007332371012518379,-0.9808622901742663,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -5,108,477/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 26,943,348 VND)"
371439,43.05270362765229,268,2,102214.14444444445,750.8419999999993,3331.661065831539,0.0,477777777.7777778,48333333.33333334,-477675563.6333333,0.03176756084762011,-1.1097880937030489,1,Low Risk,Số lượng khoản vay bất thường: 3 khoản vay đồng thời
860715,63.81108829568789,233,2,14440899.66625,-1175908.5329761906,10971058.733083744,0.0,500000000.0,0.0,-485559100.33375,0.11061562730697017,-1.0975223094809399,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -1,175,909/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 10,971,059 VND)"
680138,24.57221081451061,233,2,7171699.71,-1607686.8532142856,6121687.262102076,0.0,0.0,0.0,7171699.71,0.11855724283816893,-1.2996121360656054,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -1,607,687/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 6,121,687 VND)"
531730,44.53388090349076,147,3,7617439.909999999,-2518327.22,5229562.968614306,0.0,284280000.0,-8360000.0,-276662560.09,0.01855352014438394,-1.3835684920267481,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -2,518,327/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 5,229,563 VND)"
865113,35.0280629705681,271,2,1197802.3255555555,158944.977,887163.4378114134,0.0,1173336000.0,-6666000.000000001,-1172138197.6744444,0.16279987555918307,-1.0347609755381717,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,172,138,198 VND"
493917,37.16084873374401,289,1,13697819.513820011,-6614294.317427885,28738239.647593014,0.0,0.0,0.0,13697819.513820011,0.015121601667913098,-1.0899395848732178,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -6,614,294/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 28,738,240 VND)"
723403,35.09924709103354,350,3,300084.45583333337,31891.16737762238,332931.1108842502,4032258.064166667,277500000.0,-4720279.720279721,-273167657.48,-0.008408258800429058,-0.9898321704650606,1,Low Risk,ML-detected anomaly (no specific rule triggered)
16365,35.60301163586585,233,2,303491.17125,79725.44154761906,215960.85423810116,0.0,990347500.0,-5615000.0,-990044008.82875,0.17519407787747476,-1.1158901415154587,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -990,044,009 VND"
71135,56.0,160,3,292320.0183333333,42775.70371428572,170093.18182985354,0.0,853200000.0,-7725714.285714285,-852907679.9816667,0.04140213185332908,-1.0117854020153936,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -852,907,680 VND"
559489,43.32101300479124,322,1,0.0,0.0,0.0,0.0,100000000.0,0.0,-100000000.0,0.03992210505117466,-1.1145577571332566,1,Low Risk,"Tài khoản ""ma"": Khách hàng tenure dài (322 ngày) nhưng gần như không sử dụng sản phẩm"
258796,27.367556468172484,208,2,0.0,0.0,0.0,531666666.6666667,125000000.0,30000000.0,406666666.6666667,-0.04757909170868724,-1.4577720563438545,1,Low Risk,ML-detected anomaly (no specific rule triggered)
167318,29.57700205338809,119,2,374915.26,121278.23599999999,174341.09029638438,0.0,778557500.0,-6671000.0,-778182584.74,0.16769857680305333,-1.034940279007145,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -778,182,585 VND"
472456,28.0,102,2,829899.6433333334,-493322.57999999996,494138.06417365465,0.0,0.0,0.0,829899.6433333334,0.1637378380408483,-0.9839823977477364,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -493,323/tháng)"
837192,18.888432580424368,232,2,6231280.955,1999944.0411904764,5073718.136476533,0.0,0.0,0.0,6231280.955,0.1024716824757047,-1.0315473502806518,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 5,073,718 VND)"
22959,36.0,349,2,969767.6633333334,85047.15118881117,650675.9210666395,0.0,551785833.3333334,-37165979.020979024,-550816065.6700001,0.07376031181538728,-1.5139213300982681,1,Low Risk,ML-detected anomaly (no specific rule triggered)
862225,34.16563997262149,254,2,193056.28222222222,9943.326833333334,50602.67881461187,0.0,998331250.0,-1557500.0,-998138193.7177777,0.11511896516829773,-0.9924998654716788,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -998,138,194 VND"
58346,54.10814510609172,239,1,10610926.015,-9024723.969999999,6381443.51752378,0.0,0.0,0.0,10610926.015,0.018558865350362108,-1.0716657056393646,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -9,024,724/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 6,381,444 VND)"
16265,45.21834360027378,161,2,7826731.376666666,-5088865.090285715,11521274.487045003,0.0,982125000.0,-9192857.142857144,-974298268.6233333,0.1010600353212468,-1.0137141349112535,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -5,088,865/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 11,521,274 VND) | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -974,298,269 VND"
516156,34.997946611909654,281,2,427388.643,64823.0836969697,269062.08928614244,0.0,953123500.0,-10417000.0,-952696111.357,0.1664744007133504,-1.1945979426711921,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -952,696,111 VND"
886757,24.859685147159478,302,2,392429.708,-64332.57224242424,535464.8464022583,0.0,1455936000.0,-9792000.0,-1455543570.292,0.08533076213438545,-0.9882090384320588,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,455,543,570 VND"
275506,53.582477754962355,62,2,420864.73,685429.0,484671.4939219141,0.0,1193333000.0,-6666999.999999999,-1192912135.27,0.13580737573060242,-1.0545393295755028,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,192,912,135 VND"
664396,36.71184120465435,302,1,0.0,0.0,0.0,8709677.42,0.0,0.0,8709677.42,0.07351968480911047,-1.1028497744613277,1,Low Risk,"Tài khoản ""ma"": Khách hàng tenure dài (302 ngày) nhưng gần như không sử dụng sản phẩm"
934426,39.08008213552361,358,2,6763317.774999999,-679468.1181118882,6589388.049698892,0.0,649510000.0,-7179999.999999999,-642746682.225,0.12228338255115306,-1.1419233780902132,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -679,468/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 6,589,388 VND)"
368119,63.619438740588635,102,1,967741.9366666666,48387.09499999997,55872.60464710797,0.0,0.0,0.0,967741.9366666666,0.10075331876462829,-2.171878887611271,1,Low Risk,ML-detected anomaly (no specific rule triggered)
834490,62.732375085557834,358,1,14588776.26,0.0,0.0,0.0,0.0,0.0,14588776.26,0.04355248513773313,-1.267410965737261,1,Low Risk,"Tài khoản ""ma"": Khách hàng tenure dài (358 ngày) nhưng gần như không sử dụng sản phẩm"
21937,84.01368925393567,303,1,1619357.796,-370398.4078787879,2190235.829616144,0.0,0.0,0.0,1619357.796,0.059282477669911626,-1.2124837224834224,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -370,398/tháng)"
251823,45.78781656399726,307,1,0.0,0.0,0.0,32857142.86,0.0,0.0,32857142.86,0.07173439757033395,-1.0131316523335667,1,Low Risk,"Tài khoản ""ma"": Khách hàng tenure dài (307 ngày) nhưng gần như không sử dụng sản phẩm"
206779,55.9917864476386,337,1,0.0,0.0,0.0,516129032.26,0.0,0.0,516129032.26,-0.023650558787317477,-1.216073862278994,1,Low Risk,ML-detected anomaly (no specific rule triggered)
2899,35.488021902806295,305,1,6993071.26,-6104292.544,8338555.118141837,0.0,0.0,0.0,6993071.26,0.03518637237695932,-1.1100883603616905,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -6,104,293/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 8,338,555 VND)"
925732,48.91444216290212,62,2,589713.7566666667,411044.2899999999,486231.6538368729,0.0,1053690000.0,-12620000.0,-1053100286.2433333,0.13885832214563076,-1.1969551671878995,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,053,100,286 VND"
231623,61.998631074606436,96,2,648924.73,-710887.095,820861.7113233621,0.0,0.0,0.0,648924.73,0.12068927487908132,-1.178257575020764,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -710,887/tháng)"
402196,34.31074606433949,289,2,1866689.7422222223,198194.411,936278.0290723094,0.0,877500000.0,-5000000.0,-875633310.2577778,0.15893801301496635,-1.057601469473596,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -875,633,310 VND"
967990,34.899383983572896,160,1,8583131.254999999,-10216928.484,17010670.024809036,0.0,0.0,0.0,8583131.254999999,0.018510119915655432,-0.9899922718468497,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -10,216,928/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 17,010,670 VND)"
724649,57.01848049281314,119,1,90724.355,-3414.7740000000003,7584.018486095179,0.0,0.0,0.0,90724.355,0.11782758693577106,-2.4847067862094097,1,Low Risk,ML-detected anomaly (no specific rule triggered)
357588,25.39356605065024,344,2,42070.97,0.0,0.0,0.0,0.0,0.0,42070.97,0.03793457217949203,-3.8579232613893537,1,Low Risk,ML-detected anomaly (no specific rule triggered)
898565,39.167693360711844,285,3,2013340.747,814301.0812727272,2908305.7766661346,255887141.98400003,150000000.0,0.0,107900482.73100004,-0.03578805818982178,-1.0105727602603083,1,Low Risk,ML-detected anomaly (no specific rule triggered)
300779,39.304585900068446,314,2,3333542.365,-2857085.787714286,8164863.40543086,32536456.01,0.0,0.0,35869998.375,0.03717635338876679,-1.2804354789690557,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -2,857,086/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 8,164,863 VND)"
921839,28.142368240930868,340,2,577509.895,-28385.166013986018,487243.7670986079,0.0,984710000.0,-2780000.0,-984132490.105,0.09206967710877612,-0.9947160732770495,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -984,132,490 VND"
789416,64.13689253935661,195,2,18381928.919999998,-3401062.728214285,13046900.747795945,0.0,616812500.0,-8875000.0,-598430571.08,0.08127752240621244,-1.263178869421534,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -3,401,063/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 13,046,901 VND)"
302349,33.998631074606436,69,2,638053.225,-1154693.55,816491.6393973678,0.0,0.0,0.0,638053.225,0.14428700338389178,-1.0808571310008444,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -1,154,694/tháng)"
422739,43.748117727583846,275,2,568783.2966666666,217821.12566666666,1087293.4453822062,0.0,111111111.1111111,6666666.666666667,-110542327.81444444,0.15225976698979843,-1.8219591465481855,1,Low Risk,ML-detected anomaly (no specific rule triggered)
305141,28.673511293634498,250,3,0.0,0.0,0.0,12313731.826666668,488857.0,0.0,11824874.826666668,-0.05214838448209058,-0.9862062650476615,1,Low Risk,ML-detected anomaly (no specific rule triggered)
290126,54.09445585215606,68,2,368202.87333333335,322697.32499999995,358214.2923333211,0.0,1694083333.3333333,-8875000.0,-1693715130.46,0.1277604345666432,-1.122955633906145,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,693,715,130 VND"
